"","tempo","total_beats","average_beats","chroma_stft_mean","chroma_stft_std","chroma_stft_var","chroma_cq_mean","chroma_cq_std","chroma_cq_var","chroma_cens_mean","chroma_cens_std","chroma_cens_var","melspectrogram_mean","melspectrogram_std","melspectrogram_var","mfcc_mean","mfcc_std","mfcc_var","mfcc_delta_mean","mfcc_delta_std","mfcc_delta_var","rmse_mean","rmse_std","rmse_var","cent_mean","cent_std","cent_var","spec_bw_mean","spec_bw_std","spec_bw_var","contrast_mean","contrast_std","contrast_var","rolloff_mean","rolloff_std","rolloff_var","poly_mean","poly_std","poly_var","tonnetz_mean","tonnetz_std","tonnetz_var","zcr_mean","zcr_std","zcr_var","harm_mean","harm_std","harm_var","perc_mean","perc_std","perc_var","frame_mean","frame_std","frame_var"
"17",0.407268170430894,0.490829022189918,0.495755134004725,0.256725774296705,0.655146272998646,0.60588224474608,0.340146410408723,0.598589949818493,0.542288152085433,0.577183371203414,0.636223187861997,0.481264038832904,0.140024931617053,0.103716502954406,0.0108322788777092,0.828478856419765,0.16921352381668,0.0593825819970826,0.520362273160037,0.332859757099797,0.155106789455913,0.351321740240106,0.262528441270895,0.0736615587445657,0.496567461944106,0.395134701385368,0.179344147969014,0.782555553256467,0.481322750932754,0.28699299413818,0.386320811954281,0.164968195622657,0.0876547718831855,0.659313607060359,0.574749912586398,0.349670498169825,0.314131930826111,0.340389640663142,0.121701129337724,0.506133544752129,0.546295621069818,0.390773528770498,0.247352507301099,0.207089748676839,0.055267880259622,0.633786224751182,0.390319996108956,0.1635180674529,0.533181766989317,0.250981408264644,0.0645575643198055,0.0585082389003775,0.0578757993921026,0.0106206042325475
"18",0.321052631584479,0.390938760385936,0.48049384614947,0.530312256742836,0.815497056232478,0.78268886159092,0.53597407725167,0.786119166144926,0.746722024791228,0.717914297585379,0.497967743214458,0.330586985824292,0.449546824505017,0.601022674237654,0.361422149993102,0.712733740425346,0.0968218229254801,0.0285019719547278,0.524118891847643,0.539893872106213,0.341053372748338,0.579591925446916,0.836007469879356,0.702265186352912,0.872197771818038,0.649204673436233,0.443585303575763,0.943368438448745,0.287045651269208,0.127744684205399,0.273467435742034,0.219563634942767,0.123391429789717,0.947368421130299,0.381058008941393,0.163861173753846,0.46085928162345,0.653461821621187,0.432898408717556,0.587989942418353,0.353698188220654,0.210261728815514,0.576367040674612,0.782231017908867,0.624730490407021,0.633691864603694,0.563083159682987,0.328608901368507,0.561621017818089,0.809401349683385,0.656415635361637,0.0360601799222472,0.0372521863751636,0.00617020421402485
"19",0.360411899147352,0.430458762666211,0.486542962728855,0.562296481884905,0.556622015003967,0.502808513779762,0.514374321315857,0.516771603211755,0.458258156371497,0.684811042888606,0.533514574970965,0.366883091767,0.398536014429542,0.323990717695445,0.105147082811895,0.913957636127143,0.15408006635747,0.0522500213990811,0.444406653259336,0.271955721509605,0.113468437558091,0.611743119467021,0.480922747022908,0.23739890325385,0.387641956893969,0.323591487004561,0.125969737386998,0.498265267946239,0.398486876624866,0.211906979951541,0.501611747815108,0.717631434993878,0.603902894374409,0.465411493406122,0.437488385326805,0.210861999412747,0.668433437181925,0.747833550495492,0.564156703804921,0.62899734538533,0.353020667151631,0.209708914415817,0.265529983923622,0.200748650405996,0.0523985516788829,0.633314180817487,0.679557228298038,0.472017946092128,0.544666504185814,0.416809478980965,0.175754927084742,0.0842996259018674,0.0755334661050843,0.0150167982548838
"20",0.222039473696023,0.305670756908518,0.532560635889076,0.353489336592618,0.81412772770328,0.781131531546727,0.546274676514985,0.676948009842323,0.625705271361169,0.691898933851241,0.52608373189061,0.359155714771962,0.17491962450087,0.321291196739851,0.103404356483005,0.634871800694101,0.344660706525445,0.168195860232592,0.919615002652847,0.509303089615809,0.30925792257913,0.315855240832638,0.602336104565246,0.36867344686814,0.488241586660078,0.822332300119937,0.690420266577497,0.724497023486647,0.828361624768144,0.717689032104297,0.459130884730185,0.269426931724629,0.158953885827148,0.576467281445877,0.975777237808752,0.954010827953917,0.238983495392789,0.35657247241872,0.133107419045876,0.48999691149552,0.428852896000427,0.275162183397692,0.323417006412293,0.674384995930361,0.471353550551741,0.633888926530265,0.306620596366482,0.10399402806176,0.551379313250174,0.47685272742841,0.22946647122693,0.326213283174776,0.231053500650308,0.0770774856680641
"21",0.321052631584479,0.390653726110565,0.496288201702644,0.83735840018949,0.478069566510342,0.423661853483939,0.661733200706809,0.538925192393855,0.480700864490521,0.84882444381016,0.32992506457057,0.18190812801458,0.0909956901384553,0.1201399866398,0.0145190893463317,0.74861122080334,0.27333847047595,0.118159399249318,0.38831752998264,0.317921019435345,0.14434395546066,0.253290061801505,0.334433712816887,0.117295868888771,0.492371684250742,0.37835579200611,0.16599669710313,0.613289685200425,0.197857630427242,0.0743169530190907,0.393080186536994,0.766348405303039,0.665852892044189,0.600425766164277,0.332762131879858,0.128293337935563,0.186305732534448,0.219185770868517,0.0524908980055401,0.563601141146724,0.316381119565085,0.180669857070657,0.261246519949671,0.417260536423881,0.192441567195493,0.632302484390813,0.292582471312627,0.0953182776355779,0.504382615661902,0.225072614569335,0.0521105162604098,0.0253137686830538,0.0289425191441181,0.00458541426426837
"22",0.339912280597652,0.423874470905126,0.50624853684247,0.395119853634544,0.780687731152764,0.743354375126158,0.253732626229633,0.750392624185548,0.706504142780559,0.395810835888818,0.777345941907071,0.661463490509323,0.247379254461598,0.267528262503455,0.0717298197284842,0.827270908240588,0.144666781176704,0.0479939633571203,0.519567040786487,0.294355679804872,0.128092263485876,0.466883804778806,0.400577200376453,0.166341199854452,0.444875435186011,0.315568923401793,0.120560874996091,0.64881365403988,0.384861800720442,0.200579671046311,0.413063955346309,0.129903083474827,0.0664666505895406,0.566874667642456,0.452604337524111,0.224448011629769,0.365270551544624,0.400049972953329,0.16627851321065,0.599088851549328,0.671294019055094,0.532838017946146,0.219654446240531,0.231964788953144,0.0672415623409726,0.62756506995516,0.607106657927899,0.379773129004288,0.447422718981791,0.216084752539951,0.0481036152381872,0.117732905244127,0.119415040832374,0.0282822451763044
"23",0.49707602339591,0.56401157239158,0.472496211047415,0.298115756365033,0.677317307364612,0.62966053373885,0.148358069751931,0.706323717999671,0.657719125584319,0.282359683935542,0.851045186730685,0.766170174019958,0.117343115578695,0.0802785730013831,0.00650435054381383,0.729649178102187,0.310240611515288,0.143055927854636,0.515617628607846,0.316978722593403,0.143677042465991,0.321427406606619,0.246021727641933,0.0650684541995352,0.224059243738363,0.277052775821962,0.0962114477715646,0.318429670269299,0.405716334930936,0.218034602072403,0.706091927054608,0.519152608587521,0.379047500424168,0.274342919157856,0.412846787618957,0.189616662756045,0.310148876066222,0.358000420883566,0.134138386349617,0.550179519742725,0.796562089518859,0.69488037582127,0.149634583101774,0.135192441634856,0.0270928284780687,0.634011667680876,0.361107174248117,0.141225940864883,0.551402502715293,0.243328786762203,0.0607425691290437,0.120041393634679,0.0853193842869574,0.0176859272310305
"24",0.407268170430894,0.485555888095544,0.501608322671461,0.406303336909994,0.820410108457955,0.788283137637543,0.642915078019904,0.579395304089443,0.522292996055562,0.790825670268473,0.410854804996017,0.248791977570705,0.0573635425817681,0.0543694426854792,0.00299760858492953,0.631615965632675,0.289370197354681,0.128714016992843,0.479390761150782,0.657996531264486,0.47786383723778,0.214048887292578,0.246938683574911,0.0655318538926859,0.533202963611216,0.641474984694702,0.433826974055506,0.738802523066925,0.647888966464671,0.470312284969797,0.30269167281362,0.141408223863172,0.073266509433788,0.624152721264328,0.807732419772457,0.664715958629934,0.190781954749033,0.248918965027938,0.0668202217379504,0.591811635912084,0.248043396648952,0.131009467841518,0.356841375145047,0.502836003385814,0.271694894495085,0.611201147769596,0.202958664481295,0.0487840519644413,0.454570485113562,0.258978545952862,0.0686684380456631,0.0650356887495322,0.0730774084892248,0.0143729612001174
"25",0.303643724688555,0.346174127438825,0.463263488632437,0.289550948604642,0.739880016580088,0.69791458468427,0.628726906560747,0.443661752543769,0.385826115822723,0.858074658335067,0.315744683618714,0.171091852567074,0.0212647107993904,0.0200832246819144,0.000419248844814814,0.635685638567794,0.366070994263246,0.184767505188853,0.490722149653949,0.207698678628204,0.0759753965396832,0.12673140412113,0.104115987236965,0.0131239559497502,0.315621728917938,0.125473614104803,0.0264009338596482,0.541748518946261,0.160898990769463,0.0558061137189447,0.519976069953019,0.590002675447876,0.454238036617544,0.460133002037593,0.30108244366391,0.107295803404675,0.111106403594519,0.118937406645623,0.0168699263268118,0.630201527637642,0.234946598384989,0.122161353405082,0.15568876702549,0.0689832322335433,0.00960120950102224,0.635451875911348,0.129595083040148,0.0220885600846562,0.588111812489367,0.0967081077130507,0.0100801040865193,0.0105872051787576,0.0167681608393631,0.00247968965477148
"26",0.233446519542164,0.295680305556743,0.488145953135079,0.481834669946715,0.705466666992859,0.660159424539659,0.539832196934636,0.608996351434048,0.553200732335653,0.804771695500371,0.392503338622457,0.23285663924312,0.135371544384401,0.107160426246285,0.0115607203318554,0.760051742106627,0.248493306658741,0.102595834271733,0.386461892631437,0.434956547898229,0.238228560505195,0.348389125036768,0.242266330343035,0.0631876860324017,0.297352640198153,0.190564044310369,0.0512958192210319,0.434095100951132,0.302890531452039,0.138531945153012,0.615076024338517,0.760985030487793,0.658902158278261,0.382564594797802,0.355314220731214,0.144367328600814,0.338773568178175,0.381284499210592,0.15150974383618,0.73839097581199,0.338498319364764,0.197997487938232,0.167347732771955,0.125325336490779,0.0239720552589524,0.633935790448876,0.36994187523791,0.147796056477504,0.551155148420693,0.267191496667998,0.0730222449525657,0.0351845464184394,0.0394354092320686,0.00660643417714121
"27",0.407268170430894,0.489717388515969,0.480722236610751,0.663892614720583,0.712656864992667,0.66800515631729,0.466522509954541,0.626664018829107,0.571843998975562,0.634865781097778,0.583380911991299,0.420652236204133,0.0967521393052465,0.108506350376146,0.0118518450383271,0.817071395519948,0.175114089807189,0.0622605472700339,0.520088394673884,0.348534948850825,0.166784335800759,0.291430169572658,0.273022306021076,0.0794008891252305,0.543293267599064,0.297835815200291,0.10901747215523,0.57383114339626,0.222094572035865,0.0876106195832691,0.503627805744941,0.804043697670657,0.715615544811554,0.602544094234402,0.299915446637632,0.106557608961393,0.298011109235703,0.32864700912893,0.113743860539549,0.926966373264338,0.368196543260693,0.222230066946275,0.379052977813858,0.320117626218005,0.118886686839897,0.633725668883336,0.308124952013556,0.104946025907485,0.503347051447915,0.276143837049676,0.0779204278962579,0.0148857696332964,0.0195884487844006,0.0029446344072777
"28",0.201238390094235,0.262245785055653,0.472692640978956,0.604546565301016,0.7449717186089,0.703544577144645,0.660338197739189,0.546436208776516,0.488362112831996,0.794104598107606,0.406596008172449,0.245053709093596,0.0360909358052551,0.0641499755668516,0.00416376277722303,0.63304413511579,0.443498943323112,0.250675958075046,0.375141167304646,0.688039205987788,0.516227942199249,0.141189126757632,0.257302721699208,0.0708836374396467,0.370907244341363,0.690782048376055,0.497925527012159,0.535415652446999,0.844706959414763,0.742598015663713,0.291393626687082,0.302674812294677,0.184217111531368,0.429867271075637,0.871000297103062,0.767529101749794,0.10839330992935,0.156925808790822,0.0280645598753894,0.555152037479998,0.186332637165812,0.0912004977642628,0.26906843094567,0.490878332001353,0.259806724515441,0.633942843140312,0.151233574606369,0.0288956384612176,0.558367072072626,0.198489467402706,0.0407232605148535,0.0966380980196762,0.0842786559993896,0.0173941787849203
"29",0.360411899147352,0.430359000669831,0.48637794891142,0.358367461180705,0.706671438249926,0.661472451166969,0.428227047819131,0.660921425177986,0.60840988187478,0.566247493608732,0.645738425413448,0.492575580782215,0.182577321622287,0.124591511889468,0.0156112363476028,0.790329794404951,0.226325653786243,0.0895237315177864,0.505282666024076,0.390049705462173,0.199612048666664,0.404071723896422,0.300787859884498,0.09562278604242,0.317379563403299,0.259108406996251,0.085781990366889,0.47894366363026,0.345097637785399,0.169173973753176,0.666146840647831,0.682816112404952,0.561262871191245,0.430862895732071,0.408077325200292,0.185633736871439,0.405244794614689,0.45115675889174,0.209978611682563,0.689337448419752,0.470847894491723,0.314514219715802,0.203966944842438,0.156301100792319,0.0343736329223545,0.633841430301388,0.437302097219265,0.202781580267363,0.55015027159888,0.316753816720367,0.102135697972891,0.112638310350281,0.113892626864861,0.0264292262954652
